timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
0,0,0,0,0,0,0
0.0001001001001001,2.69747899159664,2.69747899159664,1.71186440677966,0.916201117318436,1.88888888888889,2.15789473684211
0.0002002002002002,5.39495798319328,5.39495798319328,3.42372881355932,1.83240223463687,3.77777777777778,4.31578947368421
0.0003003003003003,8.09243697478992,8.09243697478992,5.13559322033898,2.74860335195531,5.66666666666667,6.47368421052632
0.0004004004004004,10.7899159663866,10.7899159663866,6.84745762711864,3.66480446927374,7.55555555555556,8.63157894736842
0.0005005005005005,13.4873949579832,13.4873949579832,8.5593220338983,4.58100558659218,9.44444444444444,10.7894736842105
0.000600600600600601,16.1848739495798,16.1848739495798,10.271186440678,5.49720670391061,11.3333333333333,12.9473684210526
0.000700700700700701,18.8823529411765,18.8823529411765,11.9830508474576,6.41340782122905,13.2222222222222,15.1052631578947
0.000800800800800801,21.5798319327731,21.5798319327731,13.6949152542373,7.32960893854749,15.1111111111111,17.2631578947368
0.000900900900900901,24.2773109243697,24.2773109243697,15.4067796610169,8.24581005586592,17,19.4210526315789
0.001001001001001,26.9747899159664,26.9747899159664,17.1186440677966,9.16201117318436,18.8888888888889,21.5789473684211
0.0011011011011011,29.672268907563,29.672268907563,18.8305084745763,10.0782122905028,20.7777777777778,23.7368421052632
0.0012012012012012,32.3697478991597,32.3697478991597,20.5423728813559,10.9944134078212,22.6666666666667,25.8947368421053
0.0013013013013013,35.0672268907563,35.0672268907563,22.2542372881356,11.9106145251397,24.5555555555556,28.0526315789474
0.0014014014014014,37.7647058823529,37.7647058823529,23.9661016949153,12.8268156424581,26.4444444444444,30.2105263157895
0.0015015015015015,40.4621848739496,40.4621848739496,25.6779661016949,13.7430167597765,28.3333333333333,32.3684210526316
0.0016016016016016,43.1596638655462,43.1596638655462,27.3898305084746,14.659217877095,30.2222222222222,34.5263157894737
0.0017017017017017,45.8571428571429,45.8571428571429,29.1016949152542,15.5754189944134,32.1111111111111,36.6842105263158
0.0018018018018018,48.5546218487395,48.5546218487395,30.8135593220339,16.4916201117318,34,38.8421052631579
0.0019019019019019,51.2521008403361,51.2521008403361,32.5254237288136,17.4078212290503,35.8888888888889,41
0.002002002002002,53.9495798319328,53.9495798319328,34.2372881355932,18.3240223463687,37.7777777777778,41
0.0021021021021021,56.6470588235294,56.6470588235294,35.9491525423729,19.2402234636872,39.6666666666667,41
0.0022022022022022,59.3445378151261,59.3445378151261,37.6610169491525,20.1564245810056,41.5555555555556,41
0.0023023023023023,62.0420168067227,62.0420168067227,39.3728813559322,21.072625698324,43.4444444444444,41
0.0024024024024024,64.7394957983193,64.7394957983193,41.0847457627119,21.9888268156425,45.3333333333333,41
0.0025025025025025,67.436974789916,67.436974789916,42.7966101694915,22.9050279329609,47.2222222222222,41
0.0026026026026026,70.1344537815126,70.1344537815126,44.5084745762712,23.8212290502793,49.1111111111111,41
0.0027027027027027,72.8319327731092,72.8319327731092,46.2203389830508,24.7374301675978,51,41
0.0028028028028028,75.5294117647059,75.5294117647059,47.9322033898305,25.6536312849162,52.8888888888889,41
0.0029029029029029,78.2268907563025,78.2268907563025,49.6440677966102,26.5698324022346,54.7777777777778,41
0.003003003003003,80.9243697478992,80.9243697478992,51.3559322033898,27.4860335195531,56.6666666666667,41
0.0031031031031031,83.6218487394958,83.6218487394958,53.0677966101695,28.4022346368715,58.5555555555556,41
0.0032032032032032,86.3193277310924,86.3193277310924,54.7796610169492,29.3184357541899,60.4444444444444,41
0.0033033033033033,89.0168067226891,89.0168067226891,56.4915254237288,30.2346368715084,62.3333333333333,41
0.0034034034034034,91.7142857142857,91.7142857142857,58.2033898305085,31.1508379888268,64.2222222222222,41
0.0035035035035035,94.4117647058823,94.4117647058823,59.9152542372881,32.0670391061453,66.1111111111111,41
0.0036036036036036,97.109243697479,97.109243697479,61.6271186440678,32.9832402234637,68,41
0.0037037037037037,99.8067226890756,99.8067226890756,63.3389830508475,33.8994413407821,69.8888888888889,41
0.0038038038038038,102.504201680672,102.504201680672,65.0508474576271,34.8156424581006,71.7777777777778,41
0.0039039039039039,105.201680672269,105.201680672269,66.7627118644068,35.731843575419,73.6666666666667,41
0.004004004004004,107.899159663866,107.899159663866,68.4745762711864,36.6480446927374,75.5555555555556,41
0.0041041041041041,110.596638655462,110.596638655462,70.1864406779661,37.5642458100559,77.4444444444444,41
0.0042042042042042,113.294117647059,113.294117647059,71.8983050847458,38.4804469273743,79.3333333333333,41
0.0043043043043043,115.991596638655,115.991596638655,73.6101694915254,39.3966480446927,81.2222222222222,41
0.0044044044044044,118.689075630252,118.689075630252,75.3220338983051,40.3128491620112,83.1111111111111,41
